date,ACB,BCM,BID,BMP,BVH,CII,CTD,CTG,DGC,DHG,DPM,EIB,FPT,GAS,GMD,GVR,HDB,HPG,HSG,KDC,KDH,LPB,MBB,MSN,MWG,NT2,NVL,PDR,PLX,PNJ,POW,REE,SAB,SBT,SHB,SSB,SSI,STB,TCB,TCH,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VPL,VRE
2021-03-26,12.01,50.83,24.07,38.38,51.18,18.21,47.36,18.26,22.71,76.89,7.33,12.35,32.95,58.14,23.98,24.85,8.32,19.14,18.96,47.0,18.98,6.9,9.11,70.1,41.12,16.34,44.89,34.03,48.06,37.83,10.18,28.42,67.88,15.62,7.0,11.41,12.46,18.75,18.49,11.69,9.26,41.39,71.15,12.11,48.88,128.3,74.77,14.09,,32.5
2021-04-02,12.83,54.0,25.48,38.44,53.16,20.54,48.6,19.28,23.62,77.28,7.87,13.23,34.77,59.45,26.13,26.42,8.83,20.53,20.42,49.67,19.44,7.55,9.88,76.25,43.48,16.67,46.47,34.8,48.66,38.78,11.19,28.74,69.96,16.71,10.58,13.71,14.18,21.9,19.65,13.15,9.86,42.48,73.74,14.02,55.06,133.8,78.21,15.12,,34.2
2021-04-09,12.87,53.44,25.65,39.87,53.6,19.37,47.03,19.74,23.59,76.2,7.83,14.82,34.55,57.95,25.91,26.14,9.19,20.74,20.6,48.84,19.84,7.59,10.38,76.08,42.88,16.38,49.62,37.66,48.06,39.72,11.27,28.11,68.31,16.38,9.91,13.36,14.26,22.2,19.7,13.79,10.02,43.35,73.15,14.25,55.46,133.5,76.22,15.22,,35.2
2021-04-16,12.68,52.23,24.59,39.28,51.0,18.29,45.01,19.7,23.28,75.12,7.35,16.77,34.51,56.0,25.24,24.39,8.88,22.76,22.03,48.38,19.26,8.09,10.15,81.82,42.24,15.97,57.73,37.05,46.94,41.26,10.83,27.47,66.83,15.8,10.23,13.36,14.08,22.2,19.27,12.88,9.83,42.39,74.62,14.56,62.62,131.7,75.23,16.13,,33.8
2021-04-23,12.16,48.78,23.52,38.25,50.14,16.35,43.38,18.33,22.68,76.89,7.18,16.22,34.6,55.8,23.68,21.45,8.58,23.35,20.63,47.37,20.46,8.24,9.75,80.51,45.44,15.3,60.44,41.94,43.85,42.34,10.05,26.78,65.58,14.31,10.82,13.61,13.0,21.3,18.78,11.59,9.52,44.87,76.39,14.9,61.68,130.4,74.77,16.05,,32.5
2021-04-30,12.68,52.14,23.3,38.44,49.62,15.96,41.62,18.58,23.62,76.89,7.33,17.22,34.94,54.04,24.94,23.93,8.76,23.77,22.03,47.0,21.77,9.0,10.18,81.33,44.64,15.16,73.22,43.89,43.42,43.24,10.09,27.15,66.36,14.86,10.74,12.92,13.04,24.25,18.92,11.96,9.5,43.13,74.77,15.43,58.44,126.0,71.49,18.08,,31.9
2021-05-07,12.94,52.14,23.3,38.44,48.15,15.73,40.64,19.77,26.2,79.22,7.03,16.9,35.76,54.69,25.65,23.29,9.27,24.9,24.08,47.18,22.54,9.02,10.45,77.97,45.12,15.3,76.6,43.89,43.5,43.28,9.93,29.28,60.93,14.38,10.65,13.61,13.21,24.25,22.11,12.18,9.66,43.09,72.63,16.44,58.66,121.0,67.9,20.04,,31.3
2021-05-14,13.66,50.74,24.56,38.25,48.32,16.27,37.7,21.83,26.75,75.61,7.18,17.61,36.46,55.41,27.39,24.39,10.05,26.08,26.14,47.18,22.94,10.08,11.15,85.1,44.96,15.16,74.91,43.52,46.6,42.43,10.05,29.28,60.26,15.0,11.38,14.1,14.37,26.6,23.1,11.96,11.01,42.43,71.52,17.2,56.22,117.0,69.51,21.24,,31.1
2021-05-21,14.03,49.34,24.1,37.58,45.56,15.34,33.92,22.72,26.05,76.01,6.99,16.9,40.78,52.09,28.72,22.73,10.44,27.81,26.14,47.0,22.7,10.21,11.48,92.23,47.0,14.01,77.9,44.38,46.68,44.64,9.32,31.09,59.01,14.09,12.55,15.71,15.85,29.25,23.62,11.8,11.42,41.95,74.84,17.4,54.66,110.7,67.07,21.76,,29.5
2021-05-28,14.33,49.34,26.16,38.45,48.5,15.5,37.84,23.51,27.72,76.01,7.1,20.47,40.65,52.81,28.13,25.77,10.51,28.23,28.54,52.34,24.34,11.62,12.22,90.18,45.56,14.2,76.38,47.38,46.86,45.45,9.48,31.3,62.53,14.02,12.9,18.31,16.22,30.4,24.42,11.85,12.15,43.13,77.42,17.99,53.37,113.0,69.43,21.86,,30.7
2021-06-04,16.88,48.41,27.94,38.25,47.54,15.73,40.51,24.95,29.07,75.69,7.66,20.8,42.69,57.17,29.68,26.6,11.72,31.2,31.05,52.99,24.56,14.61,13.75,85.67,44.48,15.05,80.49,48.12,47.63,45.27,10.58,30.61,60.85,15.62,14.02,21.48,19.83,32.2,25.89,12.04,13.15,46.4,78.9,21.05,52.66,106.2,68.9,22.58,,30.5
2021-06-11,16.14,46.74,25.25,37.85,48.41,14.3,40.84,23.23,28.18,75.61,8.26,19.69,40.93,56.65,29.98,26.51,10.7,29.83,30.32,54.0,24.5,13.49,12.75,84.53,43.26,14.34,79.43,51.0,45.57,42.88,9.69,29.01,62.92,16.13,12.77,20.44,18.9,29.1,23.86,11.75,12.29,44.05,76.68,20.45,51.99,113.9,71.22,23.13,,31.1
2021-06-18,16.51,51.48,26.54,40.91,53.6,14.8,40.77,23.88,31.67,76.01,8.39,19.04,41.73,61.01,32.34,31.25,11.13,29.72,32.18,55.29,25.25,13.01,13.69,86.41,44.96,15.23,78.66,56.15,48.58,44.55,10.26,32.42,65.26,16.71,11.77,18.8,21.33,29.9,24.09,12.02,12.39,45.53,81.11,20.06,52.44,116.1,70.6,21.47,,33.25
2021-06-25,16.98,50.27,25.88,39.18,50.14,14.92,42.73,24.71,30.78,76.82,8.52,18.88,42.54,62.51,31.38,32.03,11.24,29.03,31.14,56.21,24.7,12.94,14.02,87.15,46.08,15.45,86.68,54.49,49.15,44.19,9.89,30.29,67.18,15.54,11.68,19.7,20.92,29.0,24.09,11.99,12.34,48.23,83.25,19.67,52.08,115.5,68.52,22.32,,32.1
2021-07-02,17.03,49.72,27.25,38.98,51.44,14.8,42.4,24.48,32.25,76.82,9.16,20.08,44.85,63.94,33.31,33.5,11.91,30.35,32.95,56.49,25.73,13.1,14.62,94.22,48.32,15.49,93.1,58.78,49.33,45.18,9.85,30.87,66.16,15.58,12.33,20.24,23.98,31.1,25.6,11.83,13.01,50.71,86.42,19.47,52.48,121.0,70.29,23.39,,31.85
2021-07-09,16.89,49.81,25.93,38.18,47.37,13.56,41.1,22.89,32.33,74.89,8.11,18.85,45.0,61.59,30.64,30.47,11.49,27.77,28.12,56.58,25.11,12.79,13.9,97.53,55.07,14.68,85.08,57.86,45.47,46.94,9.2,27.73,63.7,13.87,12.16,20.44,22.24,30.0,26.5,11.15,12.94,47.92,83.84,20.22,49.24,120.2,68.21,22.38,,29.45
2021-07-16,15.55,39.2,24.56,37.58,44.09,12.4,39.79,21.21,31.4,74.97,8.17,17.84,43.14,60.45,30.35,28.07,11.03,26.74,27.58,56.68,24.91,12.06,13.3,95.46,53.79,14.23,79.43,53.45,44.76,43.28,8.71,27.52,62.49,13.58,11.82,19.94,22.24,28.9,24.85,10.35,11.87,44.66,81.33,17.9,45.37,114.8,66.05,21.18,,28.15
2021-07-23,15.9,39.88,23.47,37.45,43.74,12.67,39.4,19.86,33.53,74.17,8.74,16.93,44.9,59.98,32.2,28.62,10.54,26.8,27.54,56.21,26.78,11.22,12.66,100.09,52.19,13.79,80.04,55.16,44.41,42.34,8.47,28.11,60.97,13.4,11.77,21.07,21.46,28.3,23.9,10.24,11.52,43.26,81.11,16.28,47.2,113.9,67.05,19.78,,27.8
2021-07-30,16.09,39.13,23.7,37.65,43.57,12.48,39.01,20.37,37.21,74.49,9.73,16.8,46.96,60.45,33.45,30.65,10.93,26.97,28.27,57.23,27.02,11.73,12.84,105.8,51.68,13.53,79.2,55.66,44.94,41.75,8.67,28.27,62.3,13.29,11.77,19.96,22.37,29.4,23.95,10.18,12.11,42.39,79.63,15.97,47.55,114.5,67.05,18.9,,27.5
2021-08-06,16.94,39.41,24.64,37.72,46.25,12.94,41.75,20.58,38.38,76.66,11.47,18.0,48.61,63.0,35.05,32.08,11.58,27.83,29.57,57.04,28.15,12.68,13.52,111.66,55.35,14.12,82.48,57.37,46.34,43.01,8.79,28.69,61.4,13.58,12.51,20.15,23.69,31.0,24.8,10.21,12.49,43.48,82.58,16.6,51.1,116.8,67.13,20.04,,28.0
2021-08-13,16.51,42.33,24.47,38.51,47.72,14.41,44.42,20.61,37.91,75.05,12.66,17.22,46.76,63.2,35.79,31.39,11.42,27.71,28.73,56.21,27.54,12.02,13.3,109.51,54.24,14.12,79.04,56.7,46.17,42.83,9.2,29.76,59.83,14.67,12.55,19.72,24.02,29.6,24.56,10.45,12.32,43.52,87.01,16.13,49.55,118.7,69.83,20.53,,28.0
2021-08-20,16.56,42.8,24.44,37.05,47.54,14.61,43.32,20.55,42.29,78.02,13.85,16.83,47.96,60.45,36.05,35.53,11.45,29.09,30.8,55.75,28.25,12.24,13.97,111.83,55.04,14.27,80.04,54.0,45.38,42.38,9.24,32.52,57.72,16.16,12.64,19.4,25.97,29.8,24.94,10.24,12.7,44.09,81.85,16.05,50.0,119.0,69.75,20.88,,27.9
2021-08-27,14.87,41.67,22.09,35.53,45.04,13.17,42.01,18.4,43.03,75.77,13.97,15.7,46.19,57.97,38.71,32.21,10.89,27.2,28.88,55.85,25.93,10.93,12.51,109.18,51.9,14.27,79.04,51.18,42.61,38.91,9.16,33.06,57.57,15.47,12.16,19.07,24.94,27.0,22.58,9.81,11.65,41.82,78.16,14.0,46.5,126.1,67.51,19.61,,26.45
2021-09-03,15.01,44.21,22.26,35.86,49.53,13.68,45.92,19.06,45.7,88.1,14.44,16.48,46.75,59.91,39.09,34.98,10.56,28.06,30.0,55.85,26.92,11.03,12.57,110.92,53.12,15.12,79.73,53.69,43.71,38.55,9.56,34.76,58.5,16.2,11.86,19.45,25.39,27.2,22.77,10.48,11.77,43.31,79.93,14.16,47.05,125.5,67.51,19.94,,27.1
2021-09-10,15.25,45.62,22.95,35.79,47.46,14.76,45.01,19.48,45.12,82.42,14.09,16.54,47.41,59.44,39.16,36.82,10.72,29.77,34.48,55.38,27.77,11.32,12.8,108.69,57.31,16.12,78.89,50.45,44.68,40.85,9.81,35.13,58.11,16.2,11.47,19.45,26.59,27.5,23.53,10.65,13.15,43.48,79.63,14.41,45.9,129.5,66.95,20.72,,27.6
2021-09-17,14.82,44.68,22.72,36.19,46.77,13.95,44.36,19.02,53.07,79.38,13.83,16.31,48.47,61.93,40.53,35.44,10.28,29.43,36.01,55.38,29.21,10.74,12.62,122.33,59.52,15.82,78.74,50.08,45.03,41.93,9.69,34.6,62.53,15.73,11.47,19.32,25.71,26.9,23.24,10.56,13.43,42.48,77.83,13.86,44.0,126.0,67.89,21.34,,30.2
2021-09-24,14.92,42.84,22.66,35.79,50.14,13.64,45.03,19.0,58.14,83.7,13.79,16.09,47.3,61.46,37.95,34.38,10.38,29.2,35.47,54.54,28.66,11.0,12.62,119.85,63.66,15.53,78.59,49.4,44.33,41.57,9.6,35.66,62.41,16.2,11.68,19.42,25.38,26.7,23.95,10.99,14.43,43.35,77.05,14.95,43.55,123.6,71.51,21.83,,28.9
2021-10-01,14.78,42.52,22.55,35.13,50.14,13.79,44.96,18.22,57.41,79.94,14.56,15.34,47.15,64.48,37.42,32.9,10.34,30.29,35.32,54.17,28.35,10.49,12.57,117.37,61.16,16.07,77.67,50.08,45.03,43.74,9.77,34.65,61.16,15.4,11.6,19.37,24.29,25.65,23.43,10.9,14.48,42.39,76.08,13.9,44.0,127.5,70.17,21.37,,29.1
2021-10-08,14.73,42.33,22.46,35.39,53.6,14.61,46.88,17.68,57.76,78.9,15.11,14.33,48.22,75.09,37.95,35.25,9.87,31.95,36.58,53.06,28.97,10.2,12.46,117.37,61.4,17.47,79.58,52.35,47.66,43.92,10.51,38.33,61.98,15.58,12.12,20.34,24.6,25.6,23.67,10.75,14.78,42.09,77.54,13.61,44.5,128.8,69.86,20.98,,29.35
2021-10-15,15.25,43.17,22.69,35.33,51.95,15.38,46.35,18.4,60.9,79.22,16.8,15.34,50.45,75.23,39.01,36.1,10.58,32.81,37.27,53.99,29.86,10.52,12.96,117.53,64.29,17.16,78.13,57.0,47.66,45.49,10.34,38.59,62.61,15.98,12.55,21.28,24.9,26.5,24.99,10.65,14.74,42.17,76.66,14.32,46.25,134.4,70.72,21.68,,30.7
2021-10-22,14.97,42.52,22.66,36.99,51.87,14.96,45.95,17.86,62.95,79.46,18.95,15.24,49.23,75.5,38.03,34.74,10.19,32.86,38.04,53.89,30.71,10.25,12.69,116.21,61.79,18.05,77.9,59.21,46.96,44.59,9.97,39.87,60.38,15.29,11.94,21.19,23.99,26.4,24.99,10.37,15.14,41.39,75.98,14.53,45.5,131.9,70.33,22.15,,30.6
2021-10-29,14.94,50.32,22.95,39.58,56.97,17.24,47.68,18.88,59.5,81.3,19.35,15.08,49.74,83.29,39.92,37.88,10.42,33.21,37.01,53.89,33.92,10.25,12.84,123.98,63.33,18.4,83.47,58.41,48.1,45.63,10.63,40.51,64.33,16.27,11.86,21.59,24.69,26.6,24.52,10.9,15.37,42.39,78.9,14.61,47.1,133.0,71.2,22.71,,31.0
2021-11-05,15.86,49.38,25.25,41.57,55.07,18.06,47.41,19.62,61.48,82.1,18.87,16.51,48.83,79.26,38.79,37.6,11.03,32.23,35.32,55.01,32.69,11.17,13.05,122.33,64.05,17.54,79.43,57.43,46.43,46.89,10.51,37.26,65.69,16.49,13.18,21.5,26.17,27.5,25.27,11.24,15.26,42.48,79.87,15.1,47.25,129.6,69.62,22.3,,31.9
2021-11-12,15.48,51.36,24.3,41.44,55.24,22.05,49.26,19.02,59.93,80.02,20.93,17.35,48.83,80.06,40.23,39.28,11.29,30.86,33.33,54.17,33.98,10.83,12.62,121.42,65.49,18.67,80.95,56.39,52.58,47.12,10.63,37.69,67.22,18.81,12.73,21.19,26.83,27.45,24.28,13.57,14.92,42.83,79.29,14.91,47.4,128.2,70.72,21.42,,30.4
2021-11-19,15.34,55.5,25.56,39.58,56.03,24.8,49.66,19.3,65.7,80.82,18.99,17.61,49.49,76.44,40.23,37.32,11.68,28.4,30.49,54.27,32.52,11.0,12.71,123.15,67.42,18.59,78.36,54.92,54.24,47.97,12.25,37.32,65.73,19.61,12.41,20.96,30.22,27.7,24.47,16.74,14.85,42.35,80.55,14.87,47.3,126.5,69.15,20.83,,31.1
2021-11-26,16.49,52.39,26.45,40.17,55.68,22.16,49.33,21.09,64.54,79.62,19.7,19.17,50.81,69.79,38.71,35.45,13.37,28.23,30.11,56.96,32.0,11.9,14.02,128.94,69.73,17.66,83.4,58.17,50.91,46.89,11.54,35.66,64.72,18.12,13.37,23.16,33.06,30.7,26.03,15.4,16.99,46.49,81.52,17.6,47.95,131.8,68.84,22.54,,30.8
2021-12-03,15.67,49.76,25.53,38.98,53.57,22.32,51.78,20.49,63.57,92.82,19.82,17.78,49.64,66.56,37.95,35.87,13.01,27.94,30.3,52.96,31.73,10.96,13.21,125.63,65.64,17.47,88.97,58.54,48.71,44.23,11.75,37.1,62.14,18.23,12.59,22.62,32.69,29.4,24.56,15.03,16.92,43.22,80.26,16.76,54.55,120.4,68.84,21.89,,29.7
2021-12-10,15.58,52.69,25.42,39.11,50.85,20.69,58.27,20.25,68.22,99.22,19.39,17.42,48.93,66.09,37.04,34.89,12.48,26.94,27.31,52.68,32.79,10.4,12.91,126.46,64.1,18.63,88.21,60.56,47.22,44.01,12.74,35.93,59.6,17.14,12.3,22.71,32.45,28.85,23.86,13.97,17.72,44.0,78.99,16.97,53.5,123.6,67.97,20.98,,30.2
2021-12-17,15.55,63.78,25.76,39.91,50.85,27.9,61.25,19.95,67.1,104.1,19.61,17.0,48.52,66.56,37.42,35.54,12.19,27.11,28.42,51.66,33.3,10.74,12.75,132.16,64.34,20.26,87.9,59.88,48.19,43.06,14.48,35.66,59.01,17.8,11.92,22.65,30.82,28.65,23.62,15.75,17.79,43.57,80.06,17.48,50.0,122.9,68.05,19.89,,30.15
2021-12-24,15.25,63.49,25.03,37.65,48.4,31.0,64.56,19.61,62.02,98.34,21.96,20.05,47.46,64.68,35.07,36.57,11.19,25.94,27.58,50.92,35.49,10.03,12.28,141.52,64.34,20.26,89.8,58.23,46.87,42.83,15.02,37.47,57.25,17.94,10.8,22.08,29.73,27.4,22.42,17.2,17.1,43.2,80.35,16.4,48.25,123.9,66.56,19.19,,31.0
2021-12-31,15.95,60.46,25.82,39.18,48.4,36.35,70.52,20.87,61.86,94.02,20.18,22.1,47.61,65.42,35.75,34.79,12.48,26.34,28.27,50.08,35.76,10.93,12.94,140.52,64.67,20.65,86.3,57.98,47.49,42.47,14.44,37.21,58.19,19.18,11.55,25.68,31.97,30.7,23.38,17.48,19.16,44.44,79.67,17.42,47.6,126.0,67.19,20.83,,30.55
2022-01-07,15.9,67.85,28.04,39.05,49.54,41.62,75.68,20.87,60.77,98.42,19.27,21.9,47.25,70.19,35.52,36.01,12.44,26.39,27.28,49.89,38.9,10.54,12.78,129.02,66.22,20.3,88.2,57.43,49.07,42.92,15.93,37.47,61.24,18.81,12.0,25.05,31.24,32.7,23.57,18.2,19.55,44.78,83.07,18.27,53.2,123.8,67.03,20.6,,35.95
2022-01-14,15.65,69.27,31.41,38.3,46.91,35.38,69.86,21.49,55.85,80.98,17.01,21.84,46.54,69.85,33.32,32.92,12.36,26.62,27.2,49.52,36.17,10.64,13.3,117.6,65.01,18.32,82.1,55.47,47.4,41.6,13.66,34.87,59.38,17.03,11.55,23.76,29.28,33.8,23.62,14.76,19.48,46.07,79.67,17.97,49.1,121.9,66.39,20.69,,33.0
2022-01-21,15.46,72.02,34.13,39.52,45.77,27.9,71.84,21.55,59.09,81.62,17.21,21.25,45.17,72.54,32.22,30.86,11.82,25.19,25.55,48.22,35.55,10.45,13.61,126.12,64.53,17.85,80.2,55.16,47.49,42.87,14.07,34.65,60.13,16.24,11.2,24.13,27.32,33.6,23.15,15.29,18.52,48.88,77.15,17.11,47.95,123.6,66.31,19.95,,33.65
2022-01-28,16.37,72.5,34.53,40.47,47.26,20.89,67.94,22.59,51.52,79.62,16.71,23.07,43.65,75.16,32.26,28.71,12.6,24.19,23.44,50.26,34.12,11.85,15.01,118.43,63.23,17.16,79.5,53.76,50.03,45.37,13.57,35.93,58.9,15.98,11.71,23.94,26.17,35.2,24.52,13.41,18.76,51.19,78.12,18.6,47.55,121.5,66.31,20.92,,34.1
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,16.56,76.38,34.96,41.01,48.49,21.62,63.04,22.62,55.78,83.06,18.44,22.65,46.59,75.56,36.24,30.96,12.8,26.68,27.62,50.17,36.03,12.15,15.21,124.14,65.01,18.51,78.5,55.1,53.37,46.73,15.31,36.2,62.19,16.64,12.57,23.66,27.19,34.75,25.27,13.95,19.16,51.36,77.73,18.6,41.5,132.8,65.91,21.6,,35.95
2022-02-18,16.0,79.22,32.97,40.53,49.8,22.16,62.24,21.27,57.3,81.54,19.35,23.46,46.85,78.25,38.71,31.56,11.99,26.45,27.74,50.92,37.12,11.71,14.83,132.41,63.62,18.59,78.2,56.7,52.4,48.55,15.23,37.85,66.5,16.6,12.0,22.31,26.89,33.6,24.42,14.42,18.92,48.6,77.73,18.33,41.25,140.1,64.0,21.07,,34.0
2022-02-25,16.19,78.28,32.35,43.24,51.73,26.74,64.3,20.93,63.58,90.1,22.31,21.97,46.9,80.67,39.47,31.99,11.91,26.39,27.81,50.73,36.17,11.3,15.53,133.24,65.93,17.82,76.5,54.25,55.38,49.45,14.9,39.12,66.98,16.64,11.76,22.19,27.19,33.1,24.09,14.49,19.48,47.98,76.76,18.53,40.45,148.1,63.12,21.89,,34.4
2022-03-04,15.67,74.39,31.05,42.7,51.29,25.42,59.59,20.04,70.99,94.42,23.93,20.9,47.36,80.6,42.73,34.04,11.62,29.2,32.49,50.26,37.46,10.83,14.87,132.0,65.73,17.78,78.9,53.94,54.59,46.6,14.23,40.78,66.31,18.16,11.39,23.14,27.8,31.85,23.5,14.32,19.2,47.93,75.79,18.05,39.5,142.5,62.64,22.01,,32.65
2022-03-11,15.39,69.75,29.7,40.33,50.06,23.87,56.28,19.71,72.94,91.46,26.57,22.62,47.96,79.26,41.75,33.2,10.99,28.17,31.41,50.64,35.08,10.81,13.99,123.31,64.24,17.7,78.0,53.94,53.8,48.82,13.57,38.38,63.43,17.69,11.31,22.96,27.92,31.4,23.24,14.32,18.08,47.08,73.07,17.11,39.4,138.5,61.68,21.51,,31.7
2022-03-18,15.48,70.98,31.7,41.01,49.19,23.68,57.94,20.2,73.13,87.22,24.74,23.95,47.2,72.54,40.53,31.99,11.36,26.45,28.42,50.26,35.21,10.86,14.65,115.03,62.99,17.62,76.8,52.9,49.5,46.72,13.49,38.22,61.79,16.89,11.82,23.27,26.56,32.8,23.22,14.02,18.64,46.74,72.58,17.4,39.15,144.2,61.2,21.45,,32.45
2022-03-25,15.43,70.69,31.3,41.41,51.73,25.57,60.92,19.95,86.2,89.86,28.11,23.46,48.78,76.5,42.35,32.64,11.46,26.65,28.81,50.26,36.44,10.98,14.44,121.65,64.87,18.17,82.8,57.49,49.15,48.82,13.9,42.58,63.11,17.0,11.82,23.39,26.44,33.6,23.34,14.35,18.97,47.25,73.65,17.58,40.3,144.0,60.4,21.33,,32.8
2022-04-01,15.5,69.65,31.55,41.55,53.48,23.64,63.96,19.95,87.76,89.64,27.18,23.92,54.26,72.41,43.64,31.89,11.46,25.77,26.66,50.08,35.76,10.54,14.87,119.17,71.03,18.71,80.1,54.67,48.28,50.19,13.08,43.65,64.11,17.14,11.28,23.27,25.38,31.65,23.41,13.48,18.76,46.18,73.36,18.49,40.7,140.5,64.71,21.77,,33.4
2022-04-08,15.81,68.7,31.19,43.18,56.38,24.41,56.88,19.95,86.9,87.16,26.28,23.14,57.51,76.44,42.88,34.14,11.82,26.77,27.31,50.08,35.08,10.96,15.21,125.38,74.64,19.67,83.8,56.7,49.68,52.52,13.78,43.65,64.55,16.74,10.96,23.36,26.59,31.9,23.34,13.38,19.11,47.19,72.97,18.49,40.0,137.0,62.72,23.36,,32.55
2022-04-15,15.86,72.78,29.45,43.11,54.71,22.36,49.33,19.31,96.34,84.1,29.29,22.1,58.42,75.56,42.5,32.31,11.13,25.77,25.47,49.33,34.32,10.69,14.56,125.28,75.85,18.66,84.2,54.74,48.1,53.34,12.79,43.49,66.31,16.24,10.54,23.42,25.26,30.7,22.34,12.54,18.27,45.68,70.25,17.5,40.75,136.9,61.12,23.06,,31.85
2022-04-22,14.87,69.18,28.0,42.43,58.74,18.52,42.38,18.08,97.51,83.44,29.41,20.02,57.1,70.59,41.82,29.09,10.26,25.19,23.21,48.67,32.41,9.03,13.66,122.1,75.41,18.66,80.5,52.84,44.33,55.16,11.17,43.34,67.74,13.91,8.85,23.36,22.06,28.1,20.79,10.6,16.38,44.49,62.86,16.52,38.85,136.6,60.48,21.24,,30.75
2022-04-29,14.54,78.84,26.73,42.02,51.99,17.82,38.4,17.1,88.15,82.53,26.49,19.92,53.29,71.87,40.61,26.56,10.34,24.56,21.68,48.86,32.07,8.71,13.23,116.15,69.92,17.77,81.9,51.75,41.87,48.59,10.59,43.07,65.67,13.22,8.72,22.9,20.24,27.55,19.98,10.43,15.7,45.79,61.31,16.32,38.75,128.5,59.44,21.42,,30.0
2022-05-06,14.64,78.75,27.09,39.99,55.15,16.47,36.62,16.76,89.32,80.22,25.11,19.34,51.92,71.53,41.14,25.91,9.91,23.7,17.78,47.54,31.19,8.65,12.84,114.16,70.55,18.21,81.0,51.09,40.81,49.28,11.42,44.04,66.31,13.69,8.64,21.54,18.13,26.0,19.7,10.06,15.7,44.83,65.1,16.13,39.25,130.0,57.04,20.54,,29.6
2022-05-13,14.03,73.92,24.52,37.46,47.61,15.5,30.13,15.35,76.06,80.14,20.4,20.44,48.78,70.06,42.5,21.42,9.34,21.84,17.24,47.64,28.83,7.47,11.72,102.35,64.72,17.32,75.0,47.32,33.88,47.32,10.22,46.36,65.51,11.22,7.33,21.51,15.71,21.5,17.15,8.45,14.95,43.31,66.95,14.33,39.5,124.5,53.53,18.31,,26.75
2022-05-20,13.42,71.64,24.95,38.09,43.84,15.15,31.75,16.02,83.82,74.93,21.46,20.15,49.59,70.86,38.71,21.84,9.91,21.59,16.05,47.07,28.32,7.95,12.08,109.0,63.81,17.57,77.9,45.07,35.64,47.91,10.72,47.65,63.23,11.62,7.75,21.3,17.4,21.75,16.91,8.69,14.9,42.24,65.2,13.69,38.95,125.4,55.13,17.96,,27.4
2022-05-27,14.45,69.65,25.46,41.49,47.08,17.05,32.81,16.58,85.81,76.42,23.04,21.12,53.6,72.88,40.91,23.8,10.4,20.04,16.78,51.4,28.32,8.17,12.48,108.01,67.03,17.97,78.0,44.98,37.44,52.47,10.92,51.36,61.15,12.86,8.1,21.02,17.71,22.5,17.43,9.36,14.76,43.14,67.04,13.93,38.7,125.0,56.97,18.25,,29.2
2022-06-03,14.94,68.33,25.17,41.28,47.43,16.66,37.68,16.82,97.46,76.42,25.35,20.99,56.59,79.26,43.64,24.13,10.56,19.07,16.66,59.03,27.91,7.85,12.28,113.66,71.13,18.86,79.0,45.32,38.27,56.35,11.17,57.24,61.11,12.64,7.81,20.78,17.4,21.5,17.17,8.79,14.83,44.1,68.6,13.96,39.05,128.5,56.73,17.72,,29.5
2022-06-10,14.77,66.9,24.7,41.42,47.78,15.89,37.08,16.88,106.69,76.67,26.81,19.76,57.56,84.97,44.02,25.44,10.52,19.35,16.78,61.57,27.94,8.11,12.39,114.26,74.64,22.51,76.9,44.31,40.55,58.36,12.87,58.85,62.71,13.0,7.73,20.53,17.28,21.8,17.48,8.85,13.97,43.76,67.2,13.85,38.9,127.3,55.93,18.37,,30.6
2022-06-17,13.77,63.78,23.18,38.78,45.15,13.56,35.09,14.73,112.62,74.52,24.62,19.89,55.52,83.96,40.23,21.14,9.95,17.75,12.41,59.69,26.2,6.45,10.66,107.21,76.53,22.42,77.3,41.89,35.64,52.52,12.41,58.97,61.07,11.26,6.95,21.89,12.6,20.5,16.56,7.31,12.15,43.31,64.8,11.52,37.9,125.0,53.45,16.61,,28.8
2022-06-24,13.89,61.12,22.63,37.39,46.38,13.14,34.43,15.5,105.42,71.13,21.9,20.73,52.94,78.45,40.3,21.37,9.79,16.54,11.72,56.02,25.86,7.23,10.91,107.71,71.2,20.4,72.0,43.73,35.86,55.31,11.63,53.53,60.79,11.44,7.27,22.66,12.3,21.3,16.98,7.11,12.38,42.86,63.3,10.99,36.75,128.3,56.73,16.61,,28.1
2022-07-01,13.97,62.36,23.87,38.23,45.77,12.17,35.42,16.08,98.23,72.54,20.2,20.51,53.49,77.11,39.39,21.04,9.74,16.88,12.34,60.25,26.55,6.93,10.7,111.08,69.36,20.0,74.9,42.89,35.11,58.71,11.3,53.59,62.19,12.97,7.22,23.25,12.46,21.4,16.82,7.18,12.68,41.91,62.2,11.41,36.6,129.0,57.76,17.08,,28.55
2022-07-08,14.18,56.86,26.4,39.4,48.4,13.48,40.72,16.27,84.51,72.78,18.46,20.21,51.59,67.27,36.09,20.01,9.81,16.65,13.48,55.55,26.77,7.15,11.4,103.5,62.68,19.02,74.0,43.9,34.58,53.71,10.72,46.47,61.07,12.57,7.33,22.99,12.9,23.0,17.93,7.18,12.85,42.13,61.3,13.51,35.0,129.3,60.3,17.02,,27.0
