date,ACB,BCM,BID,BMP,BVH,CII,CTD,CTG,DGC,DHG,DPM,EIB,FPT,GAS,GMD,GVR,HDB,HPG,HSG,KDC,KDH,LPB,MBB,MSN,MWG,NT2,NVL,PDR,PLX,PNJ,POW,REE,SAB,SBT,SHB,SSB,SSI,STB,TCB,TCH,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VPL,VRE
2021-03-26,12.18,53.07,24.16,37.86,50.48,18.52,46.38,18.14,22.58,75.36,7.41,12.35,32.91,58.08,24.05,25.13,8.4,19.44,19.06,47.18,18.6,6.83,9.18,70.42,41.6,16.27,44.78,33.76,48.06,38.28,10.34,28.74,67.61,15.98,7.67,11.41,12.56,18.95,18.61,11.64,9.24,41.34,70.56,12.16,49.95,130.5,74.31,14.14,,32.2
2021-04-02,13.0,53.44,25.82,38.89,53.42,20.11,48.01,19.19,23.22,76.82,7.81,13.26,34.51,58.8,25.76,26.05,8.89,20.63,20.14,48.66,19.41,7.63,9.88,76.0,43.13,16.71,46.19,35.46,48.58,39.99,11.07,28.58,70.34,16.64,10.62,13.98,13.94,22.6,19.49,13.04,9.79,42.61,74.25,14.25,54.66,132.3,78.36,15.05,,33.85
2021-04-09,12.91,53.16,25.42,39.87,53.94,19.14,46.77,19.74,23.69,76.35,7.79,14.59,35.5,57.82,26.42,26.23,9.14,20.84,21.02,48.66,19.75,7.87,10.47,75.51,42.65,16.41,50.69,37.66,48.06,40.71,11.23,28.48,68.0,16.49,9.95,13.71,14.32,22.7,19.65,14.23,9.97,42.48,72.92,14.25,55.5,131.8,76.15,15.38,,35.0
2021-04-16,12.42,52.23,24.1,39.28,50.05,17.67,44.29,19.51,23.22,74.97,7.3,17.03,34.47,56.0,24.79,23.47,8.7,22.97,21.92,48.1,19.47,8.22,10.08,82.07,42.88,15.6,60.83,38.97,45.4,40.98,10.74,27.15,66.09,15.98,10.15,13.51,13.82,22.1,19.11,12.37,9.59,41.95,74.47,14.33,63.55,129.0,73.93,15.95,,33.95
2021-04-23,12.53,52.14,24.1,38.12,51.0,16.55,44.03,19.19,23.28,76.51,7.24,17.52,35.89,56.0,24.79,22.32,8.78,23.73,21.02,47.74,21.89,8.72,10.12,81.98,47.2,15.75,60.27,43.09,43.85,43.28,10.26,27.84,66.44,14.82,10.62,12.92,13.41,22.45,19.13,12.02,9.69,45.31,77.42,14.98,61.46,129.5,75.92,16.62,,32.8
2021-04-30,13.0,52.14,23.52,38.44,49.53,15.73,41.88,18.95,23.55,76.74,7.31,17.84,34.98,54.37,25.31,23.7,8.89,24.44,22.13,47.18,21.8,9.32,10.13,80.35,45.08,15.67,74.01,43.03,43.25,44.19,10.01,28.53,65.3,14.53,10.78,13.29,13.25,23.9,19.37,11.69,9.48,43.57,73.22,15.63,58.22,124.9,71.34,19.06,,32.0
2021-05-07,13.21,51.95,23.32,37.99,46.85,15.38,38.23,20.35,26.51,78.02,7.01,16.7,35.89,54.69,25.24,22.83,9.79,25.58,25.58,47.0,22.51,9.37,10.55,77.89,44.86,15.08,76.49,43.46,43.59,43.06,9.85,29.86,59.79,14.06,10.6,13.61,13.29,24.0,22.23,11.8,10.07,42.26,71.6,16.5,58.66,119.5,66.38,20.04,,31.0
2021-05-14,13.68,50.65,24.3,38.12,48.24,16.04,37.18,21.83,25.89,76.01,7.43,17.74,36.67,54.76,26.42,24.21,10.18,25.83,25.65,47.09,23.1,10.13,11.02,88.63,45.6,14.9,75.53,44.13,47.11,42.47,9.97,29.81,60.54,14.67,12.38,14.97,14.35,26.4,22.98,12.12,11.06,42.22,71.67,17.51,55.68,117.9,68.29,21.7,,30.65
2021-05-21,14.07,49.06,25.68,37.78,46.08,15.5,35.1,22.42,27.29,75.61,7.1,16.93,40.56,52.74,28.09,23.33,10.41,27.6,26.42,47.18,23.19,10.19,11.57,91.74,46.52,13.86,77.33,46.58,49.35,45.9,9.52,30.87,58.7,14.46,12.59,15.84,15.85,28.85,24.0,12.12,11.42,42.17,76.61,17.23,54.44,112.7,68.06,22.09,,30.35
2021-05-28,14.6,50.27,27.05,38.91,47.98,15.58,38.55,23.78,27.6,75.29,7.3,20.73,41.0,53.39,27.9,26.46,10.72,28.23,28.75,52.16,24.19,12.14,12.59,92.23,45.66,14.23,75.98,47.69,47.11,45.54,9.52,31.57,63.12,14.31,13.07,19.3,16.99,31.85,25.04,12.12,12.49,43.39,77.13,18.07,53.24,112.0,69.51,22.35,,30.55
2021-06-04,17.0,48.41,28.11,38.12,49.36,15.38,40.51,25.09,28.84,75.45,7.64,21.71,42.54,59.51,29.79,27.52,11.57,31.2,32.13,53.91,24.28,14.48,13.87,87.97,44.0,14.6,78.74,50.14,49.18,45.36,10.66,30.55,60.07,15.18,14.06,22.52,19.81,32.15,25.79,11.91,13.5,45.7,77.05,20.8,53.77,107.4,68.29,23.36,,32.2
2021-06-11,16.26,48.41,25.93,38.38,49.53,14.72,40.97,24.58,28.14,75.29,8.14,19.76,41.94,56.65,30.57,26.83,11.24,30.4,30.71,53.63,25.11,13.55,13.15,86.9,43.84,14.49,80.11,53.57,46.43,43.69,9.81,29.22,64.13,15.47,12.9,21.23,20.36,30.5,24.85,11.8,12.67,44.79,78.16,20.73,52.44,115.5,71.07,23.36,,31.5
2021-06-18,16.42,51.2,26.48,40.44,52.73,14.96,40.77,23.78,31.63,76.74,8.75,19.37,42.08,60.36,32.49,31.75,11.18,29.83,32.95,55.29,25.49,12.84,13.54,87.31,45.12,15.49,78.66,56.45,48.58,44.19,10.01,31.78,66.91,16.56,11.9,19.97,20.92,29.65,24.09,12.66,12.29,47.27,82.95,19.82,52.17,116.0,71.14,21.67,,32.5
2021-06-25,17.05,50.83,26.14,39.51,50.4,14.76,42.66,24.99,31.4,76.5,8.72,19.01,42.79,63.81,31.57,32.17,11.52,29.03,31.64,55.75,25.32,12.79,14.06,87.23,45.98,15.3,90.96,58.23,49.59,43.92,9.89,30.08,67.18,15.18,11.73,19.84,22.24,29.5,24.38,11.88,12.42,49.06,82.66,19.31,52.22,115.9,69.29,22.22,,31.6
2021-07-02,16.94,50.27,27.0,39.05,51.09,14.69,42.08,24.48,32.25,75.29,9.08,20.38,46.15,64.88,32.97,33.32,12.14,29.94,32.49,56.95,25.66,12.92,14.51,94.14,50.17,15.45,90.88,58.78,48.63,44.86,9.77,30.18,66.12,15.26,12.55,20.98,23.98,31.5,25.65,11.77,13.06,50.06,87.01,19.71,52.22,120.6,69.6,23.49,,31.7
2021-07-09,16.51,49.81,25.76,37.85,45.9,13.33,41.62,22.53,34.07,74.65,8.07,18.78,45.05,61.59,29.61,29.09,11.42,27.08,27.16,56.21,24.98,12.53,13.97,96.62,56.47,14.34,79.04,57.86,44.59,47.57,8.79,28.16,62.53,13.15,11.25,20.09,21.79,29.1,26.74,10.78,12.8,47.84,82.95,20.61,48.26,118.9,67.2,22.42,,28.0
2021-07-16,15.76,40.13,24.39,37.72,44.09,12.4,39.27,20.76,31.82,73.61,8.43,17.55,43.59,60.45,30.49,28.85,10.92,26.77,27.2,56.21,25.21,11.9,13.12,99.6,53.79,14.16,79.88,55.29,44.85,43.28,8.63,27.63,61.75,13.8,12.16,19.52,21.87,28.45,24.38,10.35,11.73,44.66,80.37,17.64,47.02,115.4,66.36,21.02,,27.7
2021-07-23,15.48,39.17,23.07,37.45,43.57,12.55,39.14,19.48,35.82,74.25,8.72,16.9,45.45,59.11,31.46,28.53,10.56,26.22,26.78,56.21,26.2,11.47,12.51,98.36,51.74,13.6,78.66,54.31,44.06,41.03,8.55,27.41,60.03,13.18,11.42,20.29,20.96,28.7,23.38,9.97,11.42,42.26,79.34,15.81,46.22,113.4,67.67,19.06,,27.0
2021-07-30,16.96,39.32,23.58,37.32,44.17,12.48,41.1,20.61,37.02,74.89,10.11,17.16,47.21,60.18,34.12,31.02,11.0,27.08,28.58,57.5,27.77,12.39,13.03,110.75,52.51,13.68,79.43,56.7,45.03,43.19,8.71,29.28,62.14,13.48,12.03,19.78,22.62,29.9,24.14,10.32,12.11,42.7,79.86,16.36,47.64,113.0,66.51,19.87,,27.65
2021-08-06,16.68,42.04,24.61,37.72,46.51,13.29,42.66,20.46,37.91,76.5,11.47,17.52,48.51,62.06,35.75,31.48,11.42,27.71,29.11,57.04,28.25,12.46,13.36,111.17,54.88,13.97,82.1,57.31,46.43,43.38,8.95,28.74,60.65,13.87,12.55,20.07,23.36,30.3,24.47,10.16,12.29,42.74,83.98,16.4,50.35,117.4,67.36,19.74,,27.95
2021-08-13,16.58,41.48,24.41,38.25,47.03,14.45,44.36,20.55,37.99,74.89,13.75,17.09,47.71,62.47,37.19,32.03,11.34,27.85,28.73,56.49,28.52,12.15,13.34,110.34,54.72,14.05,79.04,56.15,46.43,42.61,9.2,29.65,59.32,14.6,12.55,19.67,24.44,29.7,24.66,10.45,12.6,43.39,88.48,16.05,49.28,118.0,69.45,20.72,,28.0
2021-08-20,15.76,42.8,23.24,36.72,46.16,13.72,43.58,19.6,41.67,76.5,14.3,16.18,47.1,58.77,35.94,33.46,11.26,28.06,29.69,55.57,26.89,11.66,13.48,110.59,52.48,14.34,79.2,52.16,43.54,41.26,8.87,32.63,55.89,15.76,12.29,19.34,25.89,28.3,23.86,10.24,12.11,43.61,79.71,15.22,48.85,119.8,67.82,20.36,,27.05
2021-08-27,14.9,41.2,22.2,35.46,46.16,13.37,43.25,18.67,43.34,81.22,14.56,15.99,46.7,58.44,38.79,34.42,10.8,27.25,29.31,55.76,26.72,10.59,12.62,112.32,52.64,15.12,79.27,52.1,43.45,38.68,9.69,34.6,58.04,15.73,12.07,19.1,25.35,27.3,22.7,9.91,11.77,42.61,78.82,14.16,47.4,126.8,67.2,19.94,,26.8
2021-09-03,15.01,45.15,22.38,36.19,49.1,14.1,45.66,19.2,45.43,88.02,14.84,16.28,46.9,59.51,40.23,36.91,10.46,28.17,30.68,55.76,26.82,11.05,12.57,110.18,53.07,16.23,79.96,52.53,44.59,38.46,10.14,35.4,58.11,16.49,11.64,19.4,25.35,27.2,22.82,10.59,11.84,43.31,78.9,14.18,47.05,125.5,68.05,20.04,,27.9
2021-09-10,15.15,45.48,22.75,35.79,48.41,14.38,45.53,19.36,45.47,80.18,13.85,16.77,47.46,59.51,38.71,36.17,10.56,29.49,34.4,55.57,27.67,11.22,12.71,107.45,57.26,15.86,78.89,50.45,44.33,42.38,9.85,35.08,59.17,15.91,11.38,19.45,26.47,27.2,23.29,10.65,12.94,43.22,79.27,14.28,45.65,129.8,67.97,21.05,,28.0
2021-09-17,14.82,44.91,22.95,35.79,46.33,13.87,44.56,19.06,55.0,81.78,14.13,16.9,48.57,61.73,39.92,35.48,10.38,29.66,36.01,55.38,28.66,10.88,12.55,120.67,59.23,15.64,78.82,49.04,44.5,41.71,9.56,35.61,62.92,15.69,11.6,19.42,25.98,26.8,23.5,10.68,14.12,42.35,78.9,14.16,43.4,124.9,67.97,21.83,,29.2
2021-09-24,15.01,42.8,22.78,35.59,50.83,13.48,45.29,19.0,57.37,82.42,13.65,15.63,47.05,61.12,37.19,34.06,10.4,29.09,34.78,54.64,28.66,10.91,12.94,117.7,62.84,15.53,78.66,49.22,43.89,41.48,9.44,34.71,62.53,15.84,11.68,19.45,25.26,26.75,23.9,11.21,14.4,43.35,77.34,15.12,43.5,125.0,71.27,21.83,,28.5
2021-10-01,14.78,41.39,22.26,35.13,50.05,14.34,44.56,17.83,61.59,79.86,15.08,14.85,47.15,69.52,36.96,33.23,10.13,30.57,35.82,53.99,28.18,10.15,12.37,115.71,60.77,15.99,77.9,51.49,45.55,44.64,10.1,35.08,60.26,15.36,11.3,19.37,23.69,24.7,23.15,11.12,14.74,41.78,74.82,13.49,43.85,128.8,70.57,20.82,,28.2
2021-10-08,14.75,42.28,22.49,35.26,52.9,14.69,46.55,17.65,58.38,79.78,14.8,14.56,50.2,75.5,38.86,34.65,9.93,31.89,36.51,53.89,29.72,10.2,12.48,120.26,62.03,17.04,79.81,53.33,47.31,44.86,10.3,37.53,63.58,15.47,12.51,20.53,24.69,25.7,23.95,10.59,14.59,42.26,77.63,13.61,44.65,128.9,70.41,21.07,,29.15
2021-10-15,15.11,42.56,22.66,35.26,51.69,15.15,45.82,18.37,61.48,78.5,16.92,15.14,50.2,75.23,38.63,35.73,10.46,32.81,38.12,53.99,29.92,10.69,12.8,116.54,63.76,17.23,77.9,55.96,47.05,45.31,10.18,38.86,63.62,15.69,11.92,21.39,24.63,26.85,24.85,10.59,15.07,42.04,76.47,14.43,46.3,131.7,70.72,22.01,,30.5
2021-10-22,14.82,43.41,22.55,36.32,52.13,15.27,46.68,17.77,61.75,78.66,18.42,15.21,48.83,75.3,37.72,35.82,10.01,32.46,37.54,53.52,31.08,10.13,12.57,115.8,61.45,18.01,78.89,60.68,46.43,44.64,10.01,40.46,61.16,15.29,11.94,20.96,23.69,26.2,24.71,10.56,14.95,41.08,75.79,14.51,45.9,131.8,71.12,21.83,,30.65
2021-10-29,15.48,49.85,23.81,39.84,55.93,17.4,47.61,18.88,59.23,83.06,19.39,14.62,49.18,83.62,39.7,37.22,10.3,32.69,36.32,53.89,34.8,10.11,12.84,124.72,63.28,18.2,83.47,58.84,47.49,46.89,10.47,39.82,62.72,15.98,12.1,21.22,24.47,26.6,24.38,11.09,15.52,42.7,83.07,14.55,47.9,132.0,71.27,22.33,,31.2
2021-11-05,15.72,50.79,25.02,41.77,55.33,18.29,48.01,19.6,63.26,80.98,19.9,16.44,49.54,82.21,38.71,37.5,10.89,32.41,35.59,55.57,32.89,11.2,12.91,122.16,63.57,17.93,80.19,58.17,47.31,48.7,10.76,37.85,67.22,16.89,13.63,21.5,25.92,27.65,25.04,11.49,15.05,42.48,79.67,14.95,47.5,130.0,70.1,22.27,,31.2
2021-11-12,15.65,51.45,24.79,41.04,55.06,22.94,48.8,19.6,60.28,81.3,20.81,18.33,49.74,79.33,40.0,38.72,11.42,31.26,34.25,54.92,33.78,11.13,12.87,123.65,65.49,18.63,80.95,56.02,52.66,49.55,10.72,38.86,67.22,18.89,12.67,21.28,26.95,28.1,24.8,13.57,15.05,42.78,79.67,15.06,47.25,128.6,70.17,21.57,,30.1
2021-11-19,15.69,53.61,25.48,39.44,53.57,22.9,47.68,19.65,65.63,79.86,18.2,18.07,48.37,71.2,37.72,35.26,12.31,27.48,28.73,54.92,31.32,11.03,12.75,121.83,66.94,17.54,78.05,55.59,52.14,46.12,11.54,35.72,65.3,18.78,12.43,20.88,29.31,27.9,24.71,15.93,15.05,42.3,78.22,15.34,47.4,127.8,67.66,21.24,,30.5
2021-11-26,16.23,50.79,26.08,39.84,54.54,21.43,49.0,20.55,62.8,79.62,19.9,18.72,50.2,68.51,37.53,34.56,12.78,28.08,30.46,57.71,31.63,11.61,13.66,130.18,68.14,17.51,84.54,58.72,49.86,45.76,11.21,35.66,62.61,17.65,13.34,23.33,32.33,30.85,25.51,14.6,16.44,45.75,80.94,17.7,49.25,129.5,69.39,23.0,,30.4
2021-12-03,15.27,46.37,24.1,38.51,50.68,20.92,50.99,19.77,61.44,93.38,18.91,17.55,48.47,64.88,37.19,34.14,12.64,27.31,28.73,52.31,31.42,10.47,12.75,124.81,64.29,17.04,84.77,58.17,46.78,42.38,11.21,35.93,61.36,17.18,12.3,22.02,30.52,28.0,23.71,13.88,16.27,42.7,77.92,16.68,52.75,120.4,67.42,20.95,,28.1
2021-12-10,15.67,50.98,25.59,38.78,51.55,21.66,59.53,20.1,68.8,99.62,19.98,17.42,48.62,64.88,36.96,35.07,12.52,26.62,26.43,51.66,32.62,10.37,12.78,127.04,64.58,18.94,86.3,60.5,46.78,44.14,13.45,36.25,59.52,17.0,12.27,22.65,32.03,28.6,23.71,13.66,18.0,43.57,78.6,16.91,51.55,124.5,67.82,21.01,,30.35
2021-12-17,15.58,64.35,25.76,40.17,50.5,27.9,60.45,20.23,66.87,98.9,19.74,16.9,48.93,66.5,37.42,35.77,12.03,26.74,27.66,51.66,34.39,10.59,12.71,130.34,64.77,20.11,87.98,58.54,47.66,43.33,14.15,35.98,58.62,17.51,11.87,22.51,31.73,28.3,23.55,15.65,17.75,42.04,82.1,17.25,51.0,122.5,67.34,19.84,,30.8
2021-12-24,15.48,62.07,25.39,38.85,49.1,30.22,64.03,20.2,61.98,94.5,21.68,20.28,47.61,64.28,34.72,36.52,11.7,26.37,27.35,51.01,34.8,10.54,12.69,141.52,64.82,20.26,88.9,57.92,46.52,42.96,14.28,38.22,57.45,17.94,11.5,23.59,29.64,28.2,23.1,17.17,18.34,44.16,80.55,17.17,48.25,124.0,67.58,20.1,,31.25
2021-12-31,16.19,60.65,26.91,39.78,49.1,35.96,72.51,20.81,62.37,90.42,19.78,21.9,47.2,64.62,35.9,34.56,12.58,26.57,28.65,50.26,34.8,10.83,13.03,141.52,65.44,20.42,91.0,58.35,47.31,43.65,14.48,36.78,59.01,18.81,11.92,26.08,31.3,31.5,23.62,17.05,19.18,44.33,79.67,18.6,47.55,128.3,67.89,21.01,,30.1
2022-01-07,15.62,71.55,28.43,38.78,48.75,44.87,75.22,20.38,59.75,91.7,18.54,21.71,47.41,72.21,36.55,36.01,12.36,26.22,27.08,50.08,38.62,10.79,12.89,127.45,65.25,20.49,86.4,57.0,49.42,42.6,16.68,36.89,60.65,19.07,11.82,24.28,31.18,31.95,23.36,17.7,19.16,44.89,82.98,18.17,51.1,123.8,66.95,20.31,,34.75
2022-01-14,15.5,72.02,32.1,39.11,47.52,35.38,70.85,21.76,56.2,84.82,15.91,22.0,46.34,70.86,32.49,33.39,12.48,26.48,27.16,49.7,36.51,10.59,13.36,119.83,64.53,18.51,82.0,56.27,48.28,42.6,14.65,35.34,60.13,17.51,12.03,23.85,29.43,35.0,23.5,15.96,19.58,46.91,79.87,18.05,49.45,122.0,67.67,20.45,,34.4
2022-01-21,15.69,71.36,34.35,39.04,46.03,28.36,72.77,21.82,57.73,81.7,16.93,21.71,44.77,72.14,31.88,30.3,11.91,24.79,24.75,50.26,34.67,10.54,14.33,124.96,64.14,17.93,80.0,55.04,48.1,43.33,13.78,34.92,58.59,16.13,11.02,24.13,26.92,34.6,23.53,15.23,18.69,50.18,77.15,17.74,47.75,122.0,65.99,20.13,,33.1
2022-01-28,16.21,75.06,34.78,41.69,47.7,21.7,65.55,22.65,53.83,82.34,16.31,24.34,45.43,73.21,32.64,29.18,12.6,24.16,23.25,50.26,34.12,12.15,15.19,118.34,63.81,17.35,79.9,55.66,49.24,47.18,13.9,36.73,58.86,15.98,12.03,24.16,27.22,35.55,24.94,13.25,19.6,50.06,78.02,18.7,48.5,121.9,66.39,21.51,,34.95
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,16.75,74.96,34.75,40.67,48.31,20.81,62.9,22.59,56.95,81.22,18.84,23.27,46.49,74.56,36.7,31.75,12.72,27.0,28.42,51.19,36.03,12.58,15.3,123.97,65.16,18.51,78.1,55.23,52.14,47.55,15.14,36.36,63.18,16.6,12.62,23.51,27.25,35.3,25.37,13.88,20.02,50.63,77.44,18.76,40.85,132.8,65.51,21.48,,34.6
2022-02-18,15.88,79.32,32.42,41.69,50.24,24.18,62.24,21.24,58.97,87.14,19.92,23.37,46.8,78.59,39.39,31.42,12.03,26.94,28.54,50.92,36.85,11.47,14.72,135.14,64.53,18.75,78.5,55.9,52.49,48.55,15.35,38.59,67.06,16.64,11.92,22.25,27.32,33.35,24.38,15.09,19.06,49.05,77.44,18.43,41.1,149.0,64.4,21.07,,33.6
2022-02-25,16.11,77.8,32.32,43.58,51.73,25.5,65.16,20.78,63.11,91.06,21.86,22.68,46.85,78.72,38.33,31.8,11.93,26.28,27.47,50.64,36.37,11.2,15.37,130.76,66.26,17.62,76.3,53.63,54.77,48.91,14.77,39.39,67.14,16.64,11.66,22.31,27.62,33.0,23.95,14.45,19.6,47.87,76.08,18.64,39.55,145.1,63.04,22.42,,34.0
2022-03-04,16.09,74.77,31.41,42.36,52.34,25.96,61.58,20.1,69.27,92.82,24.46,20.47,47.46,79.26,41.75,33.67,11.42,28.51,31.26,50.26,37.26,10.86,14.83,133.49,65.4,17.78,77.0,55.47,53.63,48.18,14.32,39.87,63.91,17.87,11.42,23.36,28.16,32.0,23.6,14.82,19.04,47.76,75.69,18.01,39.5,139.4,62.24,22.36,,33.75
2022-03-11,15.34,68.61,30.36,40.53,49.98,23.06,56.28,19.8,73.37,89.54,26.93,23.01,47.3,75.83,42.28,32.27,11.13,27.25,30.38,50.64,34.8,10.76,14.17,117.93,64.05,17.51,77.2,53.76,50.91,47.68,13.37,38.43,61.51,17.22,11.26,23.05,27.19,32.05,23.1,14.09,18.06,47.14,72.87,17.19,39.5,138.5,62.32,21.36,,31.85
2022-03-18,15.39,72.02,31.84,40.13,49.19,23.91,57.61,20.14,73.76,87.06,25.35,23.4,48.27,73.15,40.91,31.8,11.25,26.62,29.0,48.87,34.8,10.81,14.47,113.13,63.37,17.66,77.1,52.1,49.07,47.22,13.32,38.22,60.51,16.71,11.58,23.27,26.47,33.1,23.24,13.88,18.45,47.36,72.48,17.42,39.4,148.2,60.72,21.27,,33.0
2022-03-25,15.34,70.03,31.52,41.89,51.29,25.46,60.79,19.77,87.76,89.06,29.49,23.92,48.57,74.35,41.59,32.45,11.4,26.57,29.0,50.17,36.37,10.83,14.33,121.16,66.89,17.97,83.6,57.74,49.15,49.37,13.74,42.05,62.91,17.43,11.76,23.42,26.26,33.65,23.27,14.69,18.64,46.41,73.75,17.5,40.5,143.0,60.08,21.57,,32.7
2022-04-01,15.67,68.7,32.17,44.19,55.59,25.19,65.02,20.29,88.93,90.38,27.99,24.18,56.34,73.68,44.02,32.31,12.01,26.17,27.39,50.08,36.58,10.66,15.01,121.24,75.12,18.9,82.6,56.82,48.36,53.48,13.24,44.77,66.03,17.65,11.82,23.66,25.92,32.2,23.76,13.88,19.27,46.58,74.04,18.84,41.05,140.9,65.27,22.65,,34.05
2022-04-08,15.88,70.13,30.39,41.82,55.68,23.71,56.94,19.68,84.25,87.74,25.88,22.81,55.07,74.02,41.59,32.59,11.52,26.57,25.17,49.8,34.73,10.8,14.96,122.9,72.24,19.19,85.4,55.78,49.33,52.24,13.41,43.54,65.59,16.42,10.7,23.23,25.98,31.0,23.08,12.74,18.78,46.69,72.97,17.7,40.85,138.4,61.76,22.77,,32.2
2022-04-15,15.74,74.86,28.51,43.24,58.57,22.94,46.22,19.03,96.73,84.19,28.68,21.64,58.37,77.31,43.49,33.67,10.72,25.31,25.44,49.8,33.78,10.61,14.15,124.09,77.15,19.23,84.1,53.08,48.01,53.43,12.17,46.31,67.34,16.42,10.4,23.36,24.17,30.1,21.54,12.11,17.45,45.11,69.08,17.23,40.35,135.9,61.12,22.59,,31.5
2022-04-22,15.15,71.55,27.93,42.3,55.24,18.52,37.74,18.05,92.83,84.02,27.01,20.67,56.39,75.43,39.77,27.59,10.26,25.08,23.14,48.86,33.44,8.97,13.52,122.4,75.03,18.21,81.0,54.26,43.97,52.47,11.05,41.24,68.02,14.13,8.77,23.2,21.78,28.8,20.83,10.63,16.45,46.24,62.86,16.72,38.85,138.2,60.64,21.6,,30.9
2022-04-29,15.34,81.4,27.02,41.75,54.45,18.29,36.75,17.04,93.96,83.52,27.34,19.5,53.29,71.2,41.29,26.98,10.32,24.79,21.68,48.86,32.69,8.81,13.43,115.15,71.85,18.17,82.0,51.92,42.13,49.28,10.88,44.36,64.75,13.8,8.72,22.59,20.27,27.7,20.79,10.8,15.7,45.51,63.16,16.91,40.0,129.9,59.28,21.54,,30.9
2022-05-06,14.54,76.29,26.84,39.65,55.94,15.96,35.42,16.58,90.1,83.28,25.84,19.24,50.86,73.75,42.58,25.06,9.81,23.93,19.92,48.3,31.46,8.44,12.62,116.15,70.6,18.17,80.8,51.0,40.2,48.59,11.5,46.3,66.9,13.44,8.29,21.7,17.43,25.5,19.6,9.93,15.7,44.66,66.75,15.97,39.9,128.0,56.09,20.04,,29.6
2022-05-13,12.9,69.46,23.07,36.98,44.45,14.26,28.44,14.67,71.53,77.66,20.08,20.34,47.51,67.17,39.47,19.92,9.05,20.55,16.28,47.07,26.82,6.96,10.86,96.19,60.24,16.27,75.0,44.81,32.78,44.49,9.48,43.61,64.99,10.46,6.84,21.3,15.59,20.45,15.97,8.08,14.02,41.06,66.07,13.43,39.0,125.9,52.81,17.02,,25.3
2022-05-20,13.63,72.02,25.03,38.02,44.01,16.12,31.65,15.9,83.08,75.18,22.51,20.08,49.49,70.19,37.8,22.17,9.93,21.56,16.47,47.07,28.25,7.85,12.17,107.01,64.53,17.57,77.8,44.98,35.55,48.36,10.59,47.15,62.51,11.73,7.89,21.42,17.19,21.6,16.86,8.92,14.67,42.36,64.9,13.72,38.9,125.3,54.41,17.96,,27.35
2022-05-27,14.92,69.65,25.61,41.14,47.0,17.01,32.71,16.58,83.47,77.49,23.04,22.16,56.74,73.88,41.97,23.85,10.52,20.3,17.78,51.4,29.04,8.09,12.62,109.2,70.65,18.05,78.4,45.4,37.39,55.8,11.05,55.45,61.51,12.82,8.13,21.27,18.07,22.25,17.69,9.36,15.09,43.54,67.72,14.25,39.0,127.0,58.32,18.25,,29.8
2022-06-03,14.82,67.76,24.92,41.42,47.52,16.39,38.14,16.82,97.46,75.84,25.92,20.47,57.86,83.42,44.4,23.38,10.36,19.12,16.93,59.78,27.84,7.74,12.35,111.98,73.78,19.02,77.5,44.9,38.18,56.21,11.17,57.55,61.99,12.53,7.73,20.78,17.68,21.15,17.22,8.69,14.88,43.59,69.4,13.85,39.4,127.0,56.17,18.05,,29.95
2022-06-10,14.77,67.28,24.52,40.58,47.17,15.5,37.74,16.64,107.54,76.75,25.27,19.76,55.83,79.73,41.75,24.41,10.56,19.24,16.59,60.25,27.94,8.01,12.39,116.15,72.7,21.45,77.0,44.06,39.5,55.07,12.41,55.76,62.99,12.6,7.65,20.35,16.83,21.9,17.93,8.92,13.88,43.71,68.3,13.82,39.0,127.7,55.53,18.13,,30.5
2022-06-17,13.54,64.16,22.92,37.81,45.15,12.9,35.42,14.46,111.78,73.36,25.55,20.38,56.57,90.0,42.12,21.23,10.03,17.56,12.14,59.31,26.61,6.45,10.5,116.15,75.27,23.48,75.7,42.06,36.78,55.67,13.32,61.26,62.31,11.48,6.92,22.0,12.45,20.25,16.3,7.14,11.91,42.81,66.0,10.96,38.3,124.9,53.29,16.37,,29.35
2022-06-24,13.95,59.04,22.63,37.46,48.05,13.06,34.43,15.19,103.82,71.46,21.42,20.44,52.57,76.57,39.47,21.28,9.38,16.5,12.18,58.09,26.24,7.09,10.68,108.7,69.65,19.67,74.0,43.9,35.81,55.96,11.21,53.09,62.15,11.62,7.22,22.88,12.43,21.2,16.77,7.08,12.15,42.19,63.2,10.93,37.3,128.3,57.12,16.52,,27.55
2022-07-01,14.09,59.89,25.42,39.68,46.56,12.59,35.62,16.54,94.84,72.62,20.06,21.06,54.11,75.9,39.01,21.14,9.99,16.95,12.95,61.1,26.51,7.01,10.91,108.7,68.1,20.44,74.4,43.81,35.64,58.8,11.26,53.22,61.47,12.86,7.19,23.21,13.16,22.0,17.01,7.34,12.75,41.63,61.4,12.07,36.3,130.1,58.88,17.08,,28.65
2022-07-08,14.06,55.82,25.39,39.47,47.87,14.03,40.19,15.9,82.98,72.7,18.82,20.25,51.4,65.96,36.2,19.83,9.66,16.99,13.94,55.45,27.07,7.12,11.29,104.9,62.97,18.74,73.8,44.15,34.54,53.2,10.76,47.59,61.95,12.86,7.27,23.25,13.63,22.5,17.74,7.51,12.66,41.63,61.0,13.29,35.0,127.8,60.3,16.78,,27.0
